-8.3422,-4.585,0.0064483,6.3626,6.9574,13.316,15.002,13.388,14.327,13.142,11.481,13.998,20.632,23.084,18.331,17.162,17.837,21.511,25.252,28.196,32.365,34.938,33.305,36.868,39.033,41.137,47.776,48.169,45.625,52.168,57.279,56.159,58.249,53.952,49.468,44.916,49.7,54.401,50.877,44.908,43.72,48.255,41.702,35.685,37.919,43.872,50.329,52.538,46.455,39.809,43.623,47.904,43.579,45.933,52.303,58.968,60.248,59.672,60.443,62.985,68.21,66.628,67.833,40.318,41.55,41.868,39.598,33.825,27.218,26.416,29.657,27.774,23.754,24.148,29.79,36.281,36.788,31.692,28.1,29.948,36.521,43.013,40.539,41.534,43.516,41.891,44.926,46.37,47.184,53.119,55.826,52.354,46.716,41.675,36.928,31.219,31.029,26.239,20.243,13.544,12.738,9.7474,2.9065,1.9449,3.8371,9.9538,16.34,17.767,44.275,47.474,54.301,56.332,51.345,50.168,51.673,58.119,60.769,61.607,59.973,53.512,48.909,45.218,38.474,33.91,32.325,35.181,35.086,34.256,32.488,31.612,33.327,37.25,40.897,43.221,46.48,51.433,55.665,55.658,50.449,52.231,55.921,61.539,63.532,64.947,59.247,57.139,50.027,48.166,46.455,44.695,51.081,50.151,44.421,40.785,43.061,49.622,54.232,57.419,56.548,53.389,48.949,42.44
-7.4922,-8.0058,-6.9069,-5.9716,-2.4019,0.29629,1.1623,0.64027,7.4055,10.547,7.4124,10.45,10.278,6.2103,0.67966,-4.9835,-2.8717,-0.39606,5.1137,9.2478,8.3916,4.2759,10.139,15.29,16.849,12.493,11.798,14.139,7.8912,8.2014,6.2793,1.0879,-5.225,-10.49,-15.186,-14.132,-12.709,-8.1567,-1.9538,2.2863,-2.4161,-4.8266,-3.1906,0.080853,-4.3678,-2.9891,-0.25278,5.9633,5.0269,7.8126,11.577,15.946,20.369,18.492,20.768,17.768,13.911,11.426,4.6482,5.1307,2.8278,-3.72,-8.4941,-7.1055,-6.0268,-12.117,-17.102,-13.783,-15.274,-8.8728,-5.5784,-4.5444,-7.0776,-13.861,-15.925,-14.07,-16.083,-19.712,-24.402,-27.165,-26.245,-23.933,-24.907,-30.951,-34.618,-37.143,-32.553,-28.315,-27.268,-30.625,-35.378,-41.438,-40.748,-38.6,-33.665,-37.781,-34.343,-29.258,-26.253,-25.924,-28.246,-31.23,-32.504,-33.202,-39.443,-42.565,-44.966,-49.352,-20.654,-18.323,-20.382,-24.816,-25.2,-24.404,-19.259,-18.005,-19.33,-26.569,-28.454,-30.491,-27.085,-23.174,-24.712,-23.656,-17.046,-16.019,-11.261,-5.3062,-3.7392,-4.5446,-0.066076,3.2649,4.3928,-1.1011,-7.2691,-10.779,-9.2109,-3.0665,1.3766,1.9653,-3.0692,-2.8761,3.6882,6.7949,9.0685,13.862,13.818,11.384,16.579,14.315,12.492,11.758,14.044,19.527,24.81,23.798,24.33,24.192,25.006,19.668,15.883,14.741
-9.0479,-2.9211,2.3698,0.11813,-6.1165,-6.7997,-0.30349,6.6838,7.6768,13.859,19.862,25.505,27.202,32.402,31.614,27.573,20.904,15.755,13.764,18.071,23.145,28.086,31.596,28.763,22.183,16.961,17.787,24.738,27.887,29.314,32.678,36.429,38.931,35.955,32.073,27.352,22.803,25.441,24.345,23.597,28.509,33.951,34.924,38.149,42.829,46.478,45.438,43.327,39.492,42.123,46.991,42.466,39.597,33.223,31.58,30.258,25.31,18.799,21.105,27.716,31.879,29.558,34.65,24.69,17.435,13.912,17.875,19.788,18.941,22.139,27.47,33.873,38.879,36.756,33.543,35.024,41.904,44.475,41.251,35.125,32.612,29.915,23.459,19.942,25.532,31.93,36.428,42.157,49.16,51.122,47.032,45.691,49.828,45.9,43.66,45.131,51.285,52.011,53.548,51.394,44.505,38.894,40.183,47.206,49.488,51.412,53.355,58.744,35.921,41.19,40.538,35.189,29.895,22.895,18.795,20.352,26.86,25.394,19.215,15.657,11.539,6.9934,6.2249,11.566,8.7012,2.4757,-3.0902,0.0030579,6.8216,13.655,18.543,12.772,7.1605,3.5794,6.0255,10.173,14.532,16.445,14.228,7.81,4.4513,8.7801,11.115,5.0671,1.7061,6.1433,7.3466,1.1788,-3.2875,-9.6084,-12.968,-19.913,-23.158,-21.119,-17.056,-14.861,-20.485,-26.845,-33.758,-36.805,-32.906,-35.475
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,41,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,82,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161
