8.3026,3.1863,5.2753,1.148,-0.80852,4.1472,10.649,10.382,7.9095,7.2381,7.0644,-0.44263,-8.0861,-6.9616,-1.0366,5.342,2.1597,0.030766,5.7493,8.9078,14.142,17.37,17.981,12.101,14.914,10.313,11.061,10.347,9.4151,17.196,16.704,10.018,1.1485,4.1868,8.2254,11.533,5.7423,0.6476,1.3171,-4.7423,-4.1214,-1.6411,-7.2294,-11.887,-8.1195,-3.9461,0.49754,6.2522,9.369,14.023,8.1761,10.046,4.7277,-1.0696,-6.9825,-5.2568,-0.60344,-6.3905,-12.727,-15.964,-13.842,-12.858,-8.498,-2.2034,-5.3829,-3.6731,0.66972,6.9124,5.1644,1.9439,-2.1274,4.4348,9.9604,13.367,18.524,16.954,9.1846,9.2994,8.5379,3.4746,4.7192,6.8728,0.47697,-5.1961,-5.8342,0.32415,8.3586,6.3398,0.13999,-6.3903,-9.1628,-6.7635,-1.612,-2.3194,-7.9979,-7.1899,-2.8651,3.526,8.3149,4.5473,-1.1444,-4.507,-1.7969,-8.1522,-12.647,-13.596,-12.516,-10.567,-4.6313,-0.22615,2.3206,-0.54431,0.87643,-0.93112,0.13143,-5.5337,-11.19,-9.9171,-11.383,-14.618,-19.728,-23.722,-21.927,-23.006,-29.25,-30.742,-28.447,-21.439,-22.434,-25.588,-19.635,-15.746,-10.112,-13.624,-20.039,-27.993,-26.322,-25.488,-29.222,-34.055,-26.772,-20.654,-15.086,-21.063,-23.344,-26.557,-29.56,-29.478,-22.224,-22.848,-22.493,-22.569,-24.683,-30.749,-34.101,-28.704,-21.941,-16.386,-15.092,-16.463,-17.863,-24.694,-30.829,-36.014,-29.702,-24.503,-24.637,-31.329,-35.614,-32.749,-25.728,-19.136,-13.979,-17.257,-24.581,-29.838,-30.205,-27.973,-23.887,-30.098,-36.493,-41.603,-38.007,-38.481,-34.776,-34.46,-41.4
3.5895,2.024,-1.448,-4.9722,-2.5991,1.2628,-1.0165,-7.8128,-13.075,-8.8072,-7.2925,-5.489,-6.8299,-7.0729,-3.4849,0.17094,3.5532,0.3695,-0.97354,3.0069,-1.0744,-3.43,2.3296,0.61877,-2.0876,-6.5303,-11.055,-15.553,-21.774,-21.002,-22.977,-24.509,-25.603,-21.512,-19.058,-16.137,-13.586,-11.533,-13.292,-15.63,-21.833,-22.438,-23.21,-17.742,-12.829,-17.145,-21.611,-24.422,-18.597,-15.691,-18.415,-15.05,-10.628,-8.0428,-5.6573,1.1991,2.3742,3.4989,2.1908,1.2621,0.4793,6.2345,10.308,10.944,10.364,13.522,19.133,16.865,17.72,22.847,28.602,30.166,26.235,20.072,16.04,18.763,19.348,12.731,9.5368,6.7536,5.4271,-1.528,0.76574,-4.2901,-6.4075,-3.7128,12.082,11.733,8.3332,6.3944,13.331,19.345,17.208,20.806,20.544,18.629,17.034,13.461,13.8,18.361,17.736,11.436,7.1773,5.1495,10.211,16.634,22.756,28.724,29.422,30.762,29.4,26.406,20.057,13.947,18.394,22.871,19.526,14.196,12.308,17.988,20.145,14.458,11.682,6.8036,8.6375,8.7327,6.946,7.8916,1.1121,-1.5022,-1.2502,4.9566,9.6647,8.1971,7.832,8.3254,15.63,22.341,26.363,31.976,31.472,30.299,31.524,34.939,34.446,28.536,24.388,19.482,20.067,24.317,29.05,32.455,35.785,39.969,41.893,40.795,43.238,39.282,34.753,37.071,43.506,42.035,37.201,32.459,29.607,33.365,38.285,39.326,33.703,27.032,23.308,23.33,23.586,17.354,17.777,18.562,23.716,30.709,30.419,30.459,31.247,28.8,25.347,22.817,22.032,15.755,14.913
-13.354,-8.724,-3.0054,1.3279,7.2219,7.7971,8.3842,9.2184,13.179,18.836,25.751,24.387,22.712,16.21,15.863,16.669,22.271,26.932,31.089,26.937,26.941,33.171,38.118,41.341,46.66,50.376,45.883,40.193,34.97,36.551,43.768,45.683,43.806,47.075,52.085,56.792,53.727,48.888,42.491,39.119,35.1,28.268,25.92,27.338,24.373,20.937,16.685,20.161,22.045,25.339,27.072,32.238,34.64,34.487,33.192,31.481,35.962,38.715,40.915,34.631,27.162,23.203,27.236,28.789,34.696,40.037,41.98,42.132,35.727,32.242,35.069,35.693,35.533,34.355,31.484,25.123,24.659,25.577,32.082,36.61,43.107,45.6,46.82,47.183,52.931,57.26,19.013,12.385,12.728,12.968,14.151,15.229,18.658,24.54,29.4,36.596,43.277,47.157,52.269,55.059,52.61,51.742,56.357,53.108,49.653,47.239,44.269,46.92,50.178,55.374,61.822,67.83,71.056,67.25,62.432,59.479,56.578,60.915,67.295,69.414,64.622,65.361,72.29,78.16,80.707,87.347,93.884,93.497,91.664,86.383,82.179,83.06,82.76,75.823,71.855,70.768,73.531,73.383,78.104,78.746,77.676,72.432,76.382,78.323,84.985,87.209,92.222,97.332,98.616,104.1,109.18,114.77,120.6,120.74,114.68,110.1,109.43,108.92,103.32,96.33,98.329,100.61,100.43,99.477,98.871,96.261,90.994,89.575,89.092,90.187,88.668,86.637,80.824,80.319,80.834,74.998,69.125,67.556,61.838,59.389,64.559,69.396,72.594,80.539,85.346,87.469,88.245
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,78,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
