-3.1623,-2.4031,-8.8069,-13.32,-12.578,-13.341,-19.075,-20.005,-21.108,-20.376,-17.355,-10.735,-6.2882,-10.65,-13.597,-17.965,-20.574,-14.146,-17.107,-17.999,-10.985,-6.659,-4.6579,1.339,6.4852,3.1792,-0.67834,-1.1898,-0.12689,2.9677,7.8982,10.382,10.935,7.434,0.30269,-5.6501,-12.833,-14.427,-13.254,-8.9958,-14.842,-18.281,-18.911,-20.795,-19.624,-16.059,-8.9472,-1.6621,2.8757,-0.93818,2.0421,2.5022,-1.115,-7.272,-13.567,-15.026,-17.976,-13.931,-7.3815,-4.4503,-6.3866,-5.4452,-4.0265,-4.3906,-7.9226,-7.1649,-2.8673,2.5148,-2.505,-9.5613,-15.036,-14.402,-8.7207,-13.09,-20.22,-15.932,-8.3568,-0.82638,0.2697,-3.2364,-1.949,-0.57441,-5.5128,-10.267,-14.8,-20.022,-19.943,-20.085,-19.343,-18.483,-11.617,-12.704,-15.238,-16.651,-23.865,-24.829,-21.349,-20.422,-15.711,-9.433,-3.2091,-3.953,-1.3085,-7.3839,-4.6059,1.7433,4.0644,0.12721,-2.6546,-6.6679,-4.1584,-6.4229,-7.4236,-3.3699,1.9496,5.8872,8.2436,2.8345,0.6655,-4.2567,-5.4359,-0.38017,0.15076,4.2105,9.6559,9.9198,14.679,11.786,7.6654,5.5108,-0.57046,-6.7899,-6.1777,-6.8193,-0.73382,6.2478,10.526,16.553,19.123,20.492,18.611,13.966,14.723,15.948
-13.546,-12.157,-13.34,-8.2917,-5.4854,-12.292,-9.6772,-8.4168,-14.527,-20.572,-22.401,-25.677,-21.099,-19.632,-20.011,-18.662,-12.767,-10.349,-5.6008,-8.0521,-9.4224,-11.114,-14.674,-13.961,-10.27,-7.947,-2.8586,-5.1423,-7.6032,-4.5125,-3.9558,-1.6533,4.7259,8.3091,7.7034,11.434,10.404,5.8181,5.873,4.0769,4.5811,10.754,16.964,15.591,15.375,18.15,18.756,19.487,19.469,25.382,25.041,20.647,15.137,15.955,14.576,21.809,25.143,30.125,32.741,28.184,25.096,19.453,11.85,5.2429,1.7245,0.19008,2.7335,8.9009,8.1099,7.4384,2.7013,-1.0165,2.8328,8.8096,9.5574,9.0122,9.4077,7.8297,8.2588,7.5489,4.7735,17.915,16.538,20.652,20.427,20.05,18.932,12.593,15.293,10.068,11.916,5.9729,2.6097,-1.4766,-1.327,-2.3577,-2.9983,-10.24,-8.4289,-7.285,-4.7069,-9.0422,-3.1638,-0.93531,-4.6967,-8.0732,-13.767,-18.509,-24.18,-27.249,-21.124,-20.35,-26.95,-31.663,-27.266,-27.267,-20.956,-16.765,-17.511,-19.181,-17.365,-13.736,-7.4232,-9.7101,-14.081,-18.907,-20.805,-19.064,-19.59,-25.791,-25.493,-27.031,-26.197,-27.735,-31.026,-29.401,-26.348,-25.741,-31.629,-35.926,-31.973,-34.45,-35.323,-31.949
-13.432,-5.7602,-6.2234,-4.4083,1.693,3.3081,6.6325,13.346,16.164,13.939,8.3365,10.56,12.729,18.108,24.245,29.47,32.635,30.323,26.393,20.103,18.327,13.579,7.6661,5.6233,2.5744,-3.0345,-0.15348,6.515,13.16,18.542,14.658,8.9262,11.962,7.4956,5.5795,7.4433,8.7899,4.2893,-4.2603,-9.2655,-13.456,-12.243,-9.5121,-1.8863,5.1578,12.008,16.336,20.806,16.629,16.168,10.044,4.2105,1.3561,2.0108,0.26494,1.0062,5.7202,8.6576,8.0808,4.2275,-2.0924,-6.2824,-5.5173,-0.7493,4.851,11.227,16.25,15.062,18.561,15.26,16.804,22.241,23.588,21.841,22.708,28.714,29.209,27.935,34.879,40.849,46.892,27.722,32.786,29.929,24.667,29.865,36.353,39.589,46.559,51.906,50.26,46.193,40.33,34.933,35.341,42.01,48.773,48.19,43.187,46.89,44.883,39.298,36.765,33.444,28.02,27.497,23.879,21.466,22.882,27.394,30.316,36.504,39.658,43.855,46.194,40.044,37.847,39.581,45.882,50.143,56.579,60.218,57.855,52.334,51.771,56.383,61.18,67.141,72.424,70.163,73.389,72.159,65.239,58.434,56.353,54.751,49.793,46.165,48.039,53.813,58.549,62.986,69.683,75.74
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,48,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
