5.2245,6.6399,1.3434,1.3214,5.3738,3.7612,2.2323,5.7354,8.3898,1.6457,-0.72943,-5.6649,-10.315,-16.415,-16.411,-13.24,-7.0448,-1.6649,5.7199,10.753,10.993,7.7633,2.4999,-4.267,-1.0483,0.042932,-4.5832,-3.2312,1.428,3.8669,1.1019,-4.0305,-7.296,-11.81,-12.715,-12.051,-12.152,-18.835,-19.871,-21.739,-16.852,-12.375,-9.4478,-7.4879,-8.0714,-14.231,-15.525,-17.598,-22.82,-23.017,-25.308,-24.37,-25.13,-23.192,-17.575,-10.667,-4.7208,-6.2573,-1.3274,4.2839,4.2204,1.9197,2.7019,9.1926,16.395,14.996,8.9783,3.3465,-3.5189,-6.5769,-4.0098,-7.9007,-7.6557,-5.9642,-0.95623,-4.5147,-1.1667,5.3657,10.556,13.576,9.8639,15.998,15.577,13.076,6.6405,1.1541,-0.41647,1.3424,0.073605,-4.8683,-11.306,-7.879,-1.1525,5.3462,-7.016,-9.5625,-15.96,-15.846,-13.712,-10.007,-10.507,-9.9283,-5.4568,1.1615,4.1675,10.74,13.065,11.644,11.418,11.424,16.906,20.583,23.018,22.325,17.603,11.454,7.9739,6.8557,2.3097,-0.91188,0.28752,-3.6678,-2.344,-4.9238,-3.4657,0.90915,3.9423,-2.7889,-6.1595,-3.2987,3.5926,9.2286,5.9248,0.50962,-2.2211,-0.090636,-4.1999,-3.3953,-7.0053,-10.42,-13.235,-10.753,-7.2797,-0.55395,4.8848,8.3625,10.064,9.6448,11.926,18.513,20.567,18.883,14.844,18.147,16.428,14.367,9.5147,6.4088,0.36832,-5.3344,-1.4278,0.96861,-3.4009,-9.2198,-10.872,-9.2601,-6.2118,0.88128,-1.8521,-7.2551,-3.2171,1.4193,7.3549,6.1421,1.1519,-4.09,-4.8125,-0.055666,0.24724,-3.3897,-5.3958,-8.77,-14.804,-14.603,-20.165,-25.096,-26.23,-21.34,-14.585,-12.078,-15.408,-18.677,-21.917
1.0442,4.8604,9.1868,15.446,17.499,24.328,27.019,25.797,19.321,18.918,17.2,13.491,16.485,18.014,21.466,26.343,26.857,31.3,30.424,27.415,20.908,14.845,11.898,12.545,10.711,3.8931,5.6213,5.6788,0.029648,-6.4322,-12.59,-15.083,-18.925,-13.563,-6.6412,-0.094168,6.5844,8.701,1.3445,5.3054,10.249,5.529,-1.2603,-6.0472,-2.1062,0.94767,-2.6335,-0.61702,3.5466,5.8789,-0.10375,-5.5986,-9.3463,-11.35,-6.8889,-5.9057,-2.9845,3.4528,7.2471,6.6726,-0.55506,-8.1097,-14.785,-14.526,-13.337,-12.014,-12.98,-15.588,-16.156,-15.448,-9.9577,-4.6135,-8.1493,-11.705,-6.6404,-0.29875,1.3064,-1.2994,1.1576,0.69275,1.0657,4.5242,11.356,9.9142,6.7883,10.107,16.282,22.522,28.221,24.176,21.946,17.199,19.698,19.375,22.514,29.526,28.79,35.03,39.342,36.394,30.69,32.302,37.369,35.431,31.71,34.743,30.187,22.714,20.814,27.177,29.376,25.106,20.24,23.19,23.892,21.502,21.366,29.13,34.707,29.73,23.852,18.79,25.431,25.889,22.197,24.979,31.395,31.132,31.016,30.59,32.217,27.677,21.204,22.015,26.656,29.277,29.308,24.255,18.902,19.631,21.645,20.217,15.182,16.898,16.899,23.075,21.481,19.562,14.128,15.998,16.145,17.913,14.435,8.3484,6.6907,2.598,1.3033,6.8468,8.6095,6.7438,2.3704,2.1464,-3.4937,-4.3922,-0.63012,3.4925,6.7549,11.204,13.353,12.42,12.06,16.083,13.536,7.1392,1.7191,5.6804,11.453,6.5767,7.8099,8.6938,14.259,16.925,14.838,10.824,6.1991,9.2548,16.289,20.884,22.18,19.349,24.627,30.539,34.238
-17.618,-11.893,-10.584,-8.5831,-3.0746,-3.4084,2.632,7.63,9.342,11.897,5.9835,9.0333,13.517,11.31,5.4974,7.9595,9.652,13.123,15.352,19.466,23.064,24.626,28.473,31.28,37.291,36.04,30.682,23.891,24.5,25.791,23.55,19.36,14.048,12.63,9.4918,6.9542,4.2922,6.3536,9.0174,14.348,16.929,20.663,24.447,29.333,35.164,36.752,30.578,24.206,24.632,31.311,33.971,28.735,23.028,16.71,17.773,17.679,16.457,14.3,12.089,7.8638,9.2144,10.499,11.485,13.277,12.109,5.1665,1.2836,-2.2087,-0.73762,-7.1905,-11.356,-7.9757,-0.98537,5.2303,3.5031,4.7131,-1.2812,-3.5483,0.3154,6.8816,13.037,14.908,13.423,19.952,20.034,17.452,18.93,19.872,24.213,28.31,30.676,26.978,29.378,33.206,21.14,20.899,22.263,18.502,24.41,29.353,33.766,40.359,38.736,37.049,31.971,30.491,35.106,36.775,42.934,46.098,43.238,39.152,43.965,50.659,55.722,56.817,51.006,50.107,48.659,45.361,41.592,40.859,37.956,45.088,51.513,56.196,57.827,56.358,62.654,68.985,68.424,67.048,66.74,71.098,76.298,82.385,88.192,93.522,95.974,90.572,84.522,78.107,80.08,79.284,75.173,76.714,83.056,90.516,94.262,92.751,86.15,79.4,74.534,75.328,82.366,86.955,92.269,89.862,86.279,84.01,88.982,95.787,96.328,92.045,86.356,91.035,96.728,99.035,104.95,100.52,93.561,88.942,84.78,79.62,78.807,76.266,72.799,71.334,64.858,59.341,61.682,67.229,68.698,62.957,62.017,65.648,65.323,63.527,61.738,55.667,52.326,54.799,59.889
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,90,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
