6.8586,8.0766,11.3,7.7368,4.7756,-0.089827,-4.8905,-11.084,-12.379,-8.823,-7.0947,-12.336,-9.8953,-11.162,-13.088,-8.1889,-4.5239,-7.6062,-14.742,-13.962,-9.3623,-3.1101,-0.037792,0.98505,-1.732,-8.6795,-6.0713,-1.8876,-0.78209,-6.0736,-13.306,-19.846,-26.013,-31.352,-36.094,-37.668,-33.804,-31.139,-36.509,-42.624,-44.033,-41.254,-39.212,-39.524,-42.458,-39.001,-36.777,-38.878,-39.593,-34.83,-30.738,-27.986,-28.115,-24.296,-28.732,-25.569,-19.63,-22.419,-21.088,-21.939,-30.427,-28.734,-25.287,-19.747,-17.874,-22.279,-21.783,-17.844,-16.521,-20.274,-24.583,-22.841,-18.583,-18.659,-25.704,-26.556,-28.714,-30.094,-26.371,-22.634,-16.778,-16.183,-15.158,-17.018,-18.392,-24.344,-30.244,-35.926,-38.23,-34.935,-39.533,-35.432,-30.058,-26.032,-26.602,-23.458,-17.235,-15.653,-12.541,-16.294,-17.202,-19.625,-21.262,-15.056,-9.9209,-8.1955,-4.8035,0.49507,1.9893,-0.60301,-6.9421,-7.4014,-2.233,4.1908,0.49697,-1.301,1.0219,4.2733,9.549,12.776,19.054,16.466,12.208,12.596,18.822,24.418,22.956
9.8065,4.1719,-1.5019,-6.7655,-7.7675,-5.044,-8.3914,-8.6043,-2.5567,-4.9219,-11.645,-16.376,-18.743,-18.539,-21.521,-19.875,-14.537,-10.076,-9.3271,-4.5444,-4.9046,-8.2438,-14.115,-16.674,-19.643,-19.999,-18.184,-19.325,-26.371,-28.57,-26.012,-23.009,-19.789,-19.697,-15.096,-12.104,-6.5243,-5.3498,-1.8394,-3.2185,-1.2507,5.7628,8.6841,8.7522,2.3003,-1.7738,-8.4519,-8.5646,-4.4491,-7.3615,-2.2896,-2.9834,2.6466,-0.64075,0.87342,1.6288,4.4672,9.5122,11.375,10.083,-19.543,-16.991,-17.299,-13.546,-8.3627,-10.027,-5.9895,-6.5525,-13.77,-18.185,-12.545,-12.335,-13.769,-19.373,-21.096,-27.403,-30.551,-27.983,-26.663,-24.791,-25.854,-28.336,-31.766,-36.072,-41.433,-39.596,-36.771,-35.847,-33.669,-39.867,-43.567,-41.875,-37.278,-43.165,-40.175,-33.394,-36.755,-42.884,-45.033,-49.286,-47.223,-40.807,-36.66,-33.407,-36.896,-36.639,-30.428,-28.348,-29.341,-26.444,-28.482,-34.88,-38.036,-37.41,-36.426,-42.753,-40.115,-38.878,-43.995,-45.956,-42.822,-35.928,-31.649,-29.359,-32.594,-32.355,-26.052
3.5103,7.7466,9.9508,6.3539,-0.080192,-3.7955,-7.1947,-4.3399,-0.79855,4.5638,4.3898,3.4277,9.0192,15.549,21.457,25.829,28.953,24.265,25.162,20.106,15.415,14.201,11.179,4.5873,-1.1049,-2.6119,-8.8365,-14.554,-12.711,-8.4212,-10.107,-10.428,-7.0454,-11.853,-14.841,-8.5159,-6.7428,-13.379,-16.477,-12.648,-5.9869,-5.3238,0.55022,7.9126,8.3646,3.516,3.2629,9.9387,16.691,20.715,18.005,11.431,8.2127,3.2342,-2.5347,-8.3811,-10.868,-7.3128,-0.41907,6.4573,-0.64446,6.4402,12.787,14.245,9.8868,4.625,-0.46551,-6.2104,-5.7518,-2.0989,-4.5752,-11.532,-17.152,-20.298,-20.456,-17.191,-11.207,-5.02,1.1278,7.0727,10.108,3.0212,-3.1766,-8.9906,-4.8544,-1.5134,-3.057,0.15819,6.7235,6.3978,10.492,15.928,15.724,17.12,23.194,24.149,24.027,23.068,17.235,13.231,6.5334,6.9353,11.529,13.155,9.692,3.0999,2.216,5.7526,12.039,17.758,18.442,20.923,24.908,21.765,16.292,13.704,7.7228,1.6091,2.1891,8.4529,7.2675,6.3108,10.073,16.454,17.025,12.131,8.2913
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,33,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
