-6.3155,-4.0603,-4.4524,-8.7744,-14.178,-11.499,-5.5364,2.3167,8.2548,12.18,10.065,4.712,3.1628,4.4411,6.4688,8.8907,6.3752,1.4314,-3.8195,-3.2196,3.875,4.8787,2.0904,1.4489,3.3802,4.9107,-0.90838,2.9907,8.1064,4.1086,-1.5731,-4.8452,-3.756,-3.1958,-4.2966,-3.9699,-1.9809,1.8317,5.6959,6.0906,8.0789,8.3301,10.099,7.3811,7.9246,9.7649,14.333,20.845,18.035,12.867,16.729,18.5,24.298,27.864,32.94,36.528,33.737,28.336,31.291,30.959,33.629,35.445,31.645,29.749,27.331,22.374,22.684,23.057,25.482,31.521,29.753,34.445,33.984,28.158,31.787,13.248,12.893,14.727,17.224,21.677,22.502,16.881,13.861,14.766,20.016,16.902,16.711,17.952,22.781,27.431,24.044,22.982,24.904,31.797,33.233,35.258,31.265,35.381,33.016,35.877,40.726,39.484,41.195,47.145,47.917,46.007,40.944,40.206,39.879,38.754,33.184,28.958,28.199,25.515,19.036,17.616,10.586,10.32,8.692,10.651,11.782,7.4163,14.242,12.557,16.151,15.782,21.147,25.223,29.468,25.035,19.562,19.685,16.272,12.416,13.879,15.505,17.892,13.894,19.22,25.19,29.768,32.365,32.668,29.576,24.931,27.18,29.083,35.305,39.424,38.368,37.533,36.959,30.634,26.721,28.234,30.136,33.116,39.897,42.998,38.38,37.615,38.848,45.376,49.099,52.611,56.843,57.765,52.174,46.498,44.937,40.743
11.179,7.7937,7.3639,2.7041,-1.9937,-8.6783,-11.534,-11.894,-11.217,-7.0353,-0.52676,4.0632,9.7206,13.401,10.464,5.2311,0.16351,-3.1556,-6.2406,-12.847,-11.19,-4.7775,0.88402,4.4394,4.7716,-2.4506,-6.5665,-10.099,-13.895,-19.317,-17.531,-12.27,-5.8203,-3.2055,-9.1511,-13.769,-15.866,-14.733,-10.838,-5.1787,-13.499,-20.662,-22.544,-18.519,-12.345,-8.6366,-9.2083,-10.158,-3.7982,0.7554,5.3471,3.566,5.4496,0.22558,-2.6161,0.5798,7.6071,12.507,12.263,9.2124,3.1899,-1.9309,-8.1467,-4.1525,-9.8825,-8.0954,-11.507,-9.7706,-11.059,-11.702,-15.474,-20.215,-23.159,-20.771,-22.555,-0.88809,-5.2796,-1.4102,4.8187,-0.91878,-4.719,-8.7628,-12.892,-19.779,-18.716,-19.721,-17.408,-12.821,-12.68,-13.008,-18.315,-24.204,-20.935,-20.235,-16.2,-19.825,-19.99,-25.735,-30.863,-31.533,-26.741,-25.157,-31.346,-34.391,-33.678,-32.087,-32.938,-39.567,-43.676,-42.646,-38.606,-36.964,-42.085,-48.914,-48.274,-44.991,-43.549,-36.279,-34.761,-34.441,-40.863,-45.849,6.4259,9.6924,12.199,11.256,6.4096,1.9699,4.2053,4.9654,3.5924,-3.3934,-1.126,1.8808,-2.0993,-8.1556,-14.387,-12.988,-14.632,-10.72,-7.663,-5.6139,-8.3593,-7.8272,-3.6458,-2.1895,3.1475,0.9126,6.8555,6.7145,13.404,17.258,14.894,18.379,21.303,19.08,21.418,23.358,26.469,27.708,28.603,31.516,28.039,23.417,24.728,29.064,32.192,35.521,35.298,38.491,43.827
-0.93177,-6.4315,-12.884,-15.569,-14.062,-14.704,-17.759,-16.481,-13.914,-18.018,-19.617,-18.145,-13.963,-7.764,-2.0533,-5.844,-9.2541,-13.182,-8.6048,-4.5658,-4.883,-2.2033,-0.78129,4.6715,11.62,9.9325,7.3313,4.1951,6.4287,3.5115,9.3177,12.61,15.512,21.502,25.44,30.67,24.676,18.57,14.59,16.991,17.682,19.172,25.822,30.984,28.365,22.455,17.039,14.996,17.279,18.766,15.347,9.7886,6.622,3.1658,5.8862,10.768,11.176,11.107,4.8677,-1.3944,-4.6322,-9.7403,-10.914,-18.074,-16.548,-12.326,-5.8171,1.3055,7.9013,6.2276,0.10735,0.60486,7.3624,11.093,17.179,7.3045,2.3365,-3.3112,-0.2711,3.4116,9.5221,8.4156,3.2208,1.7572,5.787,11.323,17.878,23.826,29.026,24.433,20.624,23.991,29.6,28.021,33.756,38.728,43.673,45.869,41.939,36.267,34.145,27.184,24.656,26.751,19.712,12.99,8.1611,6.0984,11.727,18.599,18.947,13.984,8.7393,8.8963,12.021,18.343,18.905,19.201,12.597,5.9317,3.4365,1.5507,6.0905,12.869,17.814,25.092,27.191,29.857,35.464,41.178,45.302,45.271,39.261,34.246,28.694,32.146,33.747,39.474,43.307,41.246,36.356,30.132,23.725,17.87,21.33,14.437,19.157,22.034,21.82,28.881,28.144,21.958,20.576,25.447,31.564,37.914,43.731,43.122,37.892,32.691,25.444,19.247,20.182,23.532,30.297,34.458,28.296,26.313,30.017,36.198,37.257
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,52,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,79,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
