5.2707,-0.58909,-4.8752,-0.64077,-6.853,-13.912,-13.176,-11.139,-10.752,-11.065,-15.993,-20.59,-25.707,-28.944,-22.682,-23.379,-16.488,-16.087,-24.571,-22.883,-25.401,-27.625,-26.251,-27.576,-30.071,-34.487,-36.819,-37.052,-39.3,-45.301,-51.83,-54.734,-58.126,-62.134,-57.09,-58.611,-52.688,-46.149,-47.429,-44.138,-41.583,-38.756,-39.466,-43,-43.274,-46.77,-46.853,-41.682,-39.073,-37.002,-35.122,-30.8,-29.225,-30.72,-35.341,-39.146,-39.405,-43.913,-43.618,-42.446,-43.212,-47.692,-51.008,-54.243,-54.917,-49.076,-49.184,-53.627,-49.945,-51.015,-56.866,-54.032,-51.647,-57.054,-58.173,-55.786,-50.048,-54.719,-61.316,-65.75,-69.305,-72.101,-66.903,-64.031,-58.463,-54.757,-54.073,-60.563,-62.06,-62.173,-66.938,-69.943,-71.597,-64.931,-62.925,-67.987,-69.461,-73.961,-71.22,-66.214,-60.102,-61.241,-65.097,-70.135,-67.021,-68.084,-62.098,-56.923,-56.851,-61.273,-63.402,-56.438,-52.081,-52.01,-50.924
0.52482,5.0736,3.1527,3.6751,7.0163,7.5895,0.62079,4.3181,-0.053676,-5.9876,-6.2047,-8.8502,-4.2625,0.016171,2.2357,1.089,0.24984,-5.8027,-8.665,-13.187,-10.089,-7.5929,-2.4614,4.4525,6.3338,0.056837,-2.5568,0.56227,3.2807,0.92889,0.23138,-1.8676,-3.4594,1.6319,5.5625,4.0635,6.6446,8.1258,14.282,17.314,10.52,5.2337,-1.9038,-4.2091,2.3991,0.6576,6.9364,11.719,18.001,22.578,23.275,20.152,14.154,12.355,10.846,15.54,12.393,14.728,7.5903,5.3431,11.455,17.638,17.199,13.808,8.9716,13.492,8.3301,11.783,10.333,6.5634,6.4915,1.7701,-2.2365,-6.9087,-3.3999,2.5718,6.8126,12.658,9.9165,8.166,12.552,12.361,14.274,20.062,18.017,18.366,21.081,17.335,11.932,4.9354,-0.78938,-3.3627,0.046237,0.83687,5.3597,9.6394,8.5225,6.2506,8.8595,8.9886,12.086,13.228,12.885,18.735,18.015,20.528,19.075,22.064,25.12,30.336,34.723,36.048,32.147,27.866,28.826
4.7761,5.505,0.24816,-5.6504,-6.7877,-4.4957,-5.949,-12.237,-16.975,-13.998,-9.5624,-4.2064,-6.5455,-11.774,-12.468,-19.148,-22.291,-25.822,-23.787,-17.454,-10.912,-3.1152,1.7122,0.11056,-5.4711,-7.193,-1.4302,4.9253,9.7509,9.8121,9.6729,14.604,20.908,23.266,26.294,32.431,34.287,32.603,29.15,24.307,24.395,20.313,19.076,25.408,27.795,22.242,19.811,17.062,16.204,12.391,6.2521,0.67708,3.9022,10.725,6.154,0.93725,-5.1856,-10.813,-7.5156,-0.54921,3.7479,5.2445,12.203,18.244,14.738,14.542,9.7256,4.9642,-0.0048212,-6.7705,-4.0267,0.63069,-5.3012,-7.3818,-14.791,-17.964,-18.051,-17.473,-15.193,-10,-12.97,-6.2661,-1.4806,-4.7455,-8.3274,-3.3883,3.6225,6.6272,10.387,12.183,13.845,7.7515,0.99326,-0.46871,4.1073,6.0903,13.344,18.023,24.366,19.654,22.215,28.897,35.042,32.725,26.145,19.696,16.716,21.285,15.112,17.264,23.089,24.085,26.954,32.02,38.856
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
